  3.7110000E+07  -1.035000      -1.102000      -1.035000    
  3.7210000E+07  -1.034000      -1.101000      -1.034000    
  3.7310000E+07  -1.034000      -1.101000      -1.034000    
  3.7410000E+07  -1.036000      -1.103000      -1.036000    
  3.7510000E+07  -1.036000      -1.103000      -1.036000    
  3.7610000E+07  -1.058000      -1.123000      -1.058000    
  3.7710000E+07  -1.058000      -1.123000      -1.058000    
  3.7810000E+07  -1.047000      -1.113000      -1.047000    
  3.7910000E+07  -1.045000      -1.112000      -1.045000    
  3.8010000E+07  -1.057000      -1.123000      -1.057000    
  3.8110000E+07  -1.075000      -1.140000      -1.075000    
  3.8210000E+07  -1.074000      -1.139000      -1.074000    
  3.8310000E+07  -1.067000      -1.133000      -1.067000    
  3.8410000E+07  -1.080000      -1.147000      -1.080000    
  3.8510000E+07  -1.075000      -1.143000      -1.075000    
  3.8610000E+07  -1.077000      -1.145000      -1.077000    
  3.8710000E+07  -1.112000      -1.176000      -1.112000    
  3.8810000E+07  -1.099000      -1.166000      -1.099000    
  3.8910000E+07  -1.099000      -1.166000      -1.099000    
  3.9010000E+07  -1.101000      -1.167000      -1.101000    
  3.9110000E+07  -1.100000      -1.166000      -1.100000    
  3.9210000E+07  -1.100000      -1.166000      -1.100000    
  3.9310000E+07  -1.121000      -1.186000      -1.121000    
  3.9410000E+07  -1.125000      -1.190000      -1.125000    
  3.9510000E+07  -1.115000      -1.181000      -1.115000    
  3.9610000E+07  -1.118000      -1.184000      -1.118000    
  3.9710000E+07  -1.113000      -1.180000      -1.113000    
  3.9810000E+07  -1.137000      -1.203000      -1.137000    
  3.9910000E+07  -1.138000      -1.204000      -1.138000    
  4.0010000E+07  -1.133000      -1.199000      -1.133000    
  4.0110000E+07  -1.128000      -1.196000      -1.128000    
  4.0210000E+07  -1.131000      -1.198000      -1.131000    
  4.0310000E+07  -1.156000      -1.222000      -1.156000    
  4.0410000E+07  -1.153000      -1.219000      -1.153000    
  4.0510000E+07  -1.152000      -1.219000      -1.152000    
  4.0610000E+07  -1.150000      -1.217000      -1.150000    
  4.0710000E+07  -1.150000      -1.218000      -1.150000    
  4.0810000E+07  -1.150000      -1.217000      -1.150000    
  4.0910000E+07  -1.177000      -1.243000      -1.177000    
  4.1010000E+07  -1.179000      -1.245000      -1.179000    
  4.1110000E+07  -1.177000      -1.243000      -1.177000    
  4.1210000E+07  -1.179000      -1.245000      -1.179000    
  4.1310000E+07  -1.175000      -1.241000      -1.175000    
  4.1410000E+07  -1.196000      -1.263000      -1.196000    
  4.1510000E+07  -1.220000      -1.286000      -1.220000    
  4.1610000E+07  -1.219000      -1.285000      -1.219000    
  4.1710000E+07  -1.219000      -1.285000      -1.219000    
  4.1810000E+07  -1.219000      -1.286000      -1.219000    
  4.1910000E+07  -1.220000      -1.286000      -1.220000    
  4.2010000E+07  -1.251000      -1.316000      -1.251000    
  4.2110000E+07  -1.247000      -1.312000      -1.247000    
  4.2210000E+07  -1.269000      -1.335000      -1.269000    
  4.2310000E+07  -1.299000      -1.364000      -1.299000    
  4.2410000E+07  -1.300000      -1.365000      -1.300000    
  4.2510000E+07  -1.305000      -1.369000      -1.305000    
  4.2610000E+07  -1.329000      -1.394000      -1.329000    
  4.2710000E+07  -1.325000      -1.391000      -1.325000    
  4.2810000E+07  -1.329000      -1.394000      -1.329000    
  4.2910000E+07  -1.385000      -1.449000      -1.385000    
  4.3010000E+07  -1.388000      -1.452000      -1.388000    
  4.3110000E+07  -1.387000      -1.451000      -1.387000    
  4.3210000E+07  -1.394000      -1.458000      -1.394000    
  4.3310000E+07  -1.390000      -1.454000      -1.390000    
  4.3410000E+07  -1.394000      -1.458000      -1.394000    
  4.3510000E+07  -1.393000      -1.458000      -1.393000    
  4.3610000E+07  -1.391000      -1.456000      -1.391000    
  4.3710000E+07  -1.395000      -1.459000      -1.395000    
  4.3810000E+07  -1.393000      -1.458000      -1.393000    
  4.3910000E+07  -1.408000      -1.472000      -1.408000    
  4.4010000E+07  -1.411000      -1.475000      -1.411000    
  4.4110000E+07  -1.412000      -1.476000      -1.412000    
  4.4210000E+07  -1.411000      -1.475000      -1.411000    
  4.4310000E+07  -1.407000      -1.472000      -1.407000    
  4.4410000E+07  -1.406000      -1.471000      -1.406000    
  4.4510000E+07  -1.403000      -1.469000      -1.403000    
  4.4610000E+07  -1.399000      -1.466000      -1.399000    
  4.4710000E+07  -1.425000      -1.489000      -1.425000    
  4.4810000E+07  -1.415000      -1.481000      -1.415000    
  4.4910000E+07  -1.423000      -1.488000      -1.423000    
  4.5010000E+07  -1.408000      -1.475000      -1.408000    
  4.5110000E+07  -1.413000      -1.479000      -1.413000    
  4.5210000E+07  -1.411000      -1.478000      -1.411000    
  4.5310000E+07  -1.407000      -1.475000      -1.407000    
  4.5410000E+07  -1.411000      -1.478000      -1.411000    
  4.5510000E+07  -1.437000      -1.502000      -1.437000    
  4.5610000E+07  -1.436000      -1.501000      -1.436000    
  4.5710000E+07  -1.434000      -1.500000      -1.434000    
  4.5810000E+07  -1.425000      -1.492000      -1.425000    
  4.5910000E+07  -1.438000      -1.506000      -1.438000    
  4.6010000E+07  -1.435000      -1.505000      -1.435000    
  4.6110000E+07  -1.440000      -1.508000      -1.440000    
  4.6210000E+07  -1.437000      -1.507000      -1.437000    
  4.6310000E+07  -1.435000      -1.505000      -1.435000    
  4.6410000E+07  -1.433000      -1.503000      -1.433000    
  4.6510000E+07  -1.448000      -1.518000      -1.448000    
  4.6610000E+07  -1.460000      -1.529000      -1.460000    
  4.6710000E+07  -1.449000      -1.519000      -1.449000    
  4.6810000E+07  -1.457000      -1.527000      -1.457000    
  4.6910000E+07  -1.453000      -1.524000      -1.453000    
  4.7010000E+07  -1.450000      -1.521000      -1.450000    
  4.7110000E+07  -1.443000      -1.515000      -1.443000    
  4.7210000E+07  -1.453000      -1.524000      -1.453000    
  4.7310000E+07  -1.449000      -1.520000      -1.449000    
  4.7410000E+07  -1.479000      -1.547000      -1.479000    
